Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),System Time,Alert Type (Audio/Text),Action,Description,
3018.50,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,SYS_CAUTION,
3018.50,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,SYS_CAUTION,
3018.56,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,TEXT,SHOW,alertROLL SERVO OFFLIN,
3018.56,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,SYS_MESSAGE,
3018.56,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,TEXT,SHOW,alertPITCH SERVO OFFLI,
3018.56,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3692,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,SYS_MESSAGE,
3018.62,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3691,92.2,150.6,+6.0,02:06:38,TEXT,SHOW,BATT VOLTS LOW,
3018.62,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3691,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,EMS_VOLTAGE,
3018.62,2,10,2021-05-25 02:06:20,+26.50704,-82.03079,3691,92.2,150.6,+6.0,02:06:38,AUDIO,PLAY,EMS_VOLTAGE,
3018.75,2,10,2021-05-25 02:06:21,+26.50695,-82.03073,3691,92.3,150.6,+6.
3.19,1,10,2021-05-25 02:07:49,+26.47770,-82.01628,3474,100.9,159.5,+6.0,02:07:48,AUDIO,PLAY,BOOT,
3.19,1,10,2021-05-25 02:07:49,+26.47770,-82.01628,3474,100.9,159.5,+6.0,02:07:48,AUDIO,PLAY,BOOT,
4.62,1,10,2021-05-25 02:07:50,+26.47714,-82.01606,3422,101.1,159.5,+6.0,02:07:49,TEXT,SHOW,alertB/U BATT TEST NEE,
5.06,1,10,2021-05-25 02:07:50,+26.47692,-82.01597,3419,101.3,159.4,+6.0,02:07:50,TEXT,SHOW,alertXPNDR FAIL,
5.06,1,10,2021-05-25 02:07:50,+26.47692,-82.01597,3419,101.3,159.4,+6.0,02:07:50,TEXT,SHOW,alertROLL SERVO OFFLIN,
5.06,1,10,2021-05-25 02:07:50,+26.47692,-82.01597,3419,101.3,159.4,+6.0,02:07:50,TEXT,SHOW,alertPITCH SERVO OFFLI,
5.06,1,10,2021-05-25 02:07:50,+26.47692,-82.01597,3419,101.3,159.4,+6.0,02:07:50,TEXT,SHOW,alertADS-B IN OFFLINE,
5.06,1,10,2021-05-25 02:07:50,+26.47692,-82.01597,3419,101.3,159.4,+6.0,02:07:50,TEXT,SHOW,alertCOM RADIO PANL OF,
7.44,1,10,2021-05-25 02:07:53,+26.47593,-82.01556,3404,101.5,159.1,+6.0,02:07:52,TEXT,SHOW,ACM FAULT,
7.44,1,10,2021-05-25 02:07:53,+26.47593,-82.01556,3404,101.5,159.1,+6.0,02:07:52,AUDIO,PLAY,EMS_GENERAL,
7.44,1,10,2021-05-25 02:07:53,+26.47593,-82.01556,3404,101.5,159.1,+6.0,02:07:52,AUDIO,PLAY,EMS_GENERAL,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,ACM FAULT,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,COM RADIO PANL OFFLINE,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,ADS-B IN OFFLINE,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,PITCH SERVO OFFLINE,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,ROLL SERVO OFFLINE,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,XPNDR FAIL,
8.62,1,10,2021-05-25 02:07:54,+26.47538,-82.01532,3395,101.6,159.0,+6.0,02:07:53,TEXT,ACK,B/U BATT TEST NEEDED,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,ACM FAULT,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,COM RADIO PANL OFFLINE,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,ADS-B IN OFFLINE,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,PITCH SERVO OFFLINE,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,ROLL SERVO OFFLINE,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,XPNDR FAIL,
24.31,1,10,2021-05-25 02:08:10,+26.46853,-82.01226,3323,100.2,157.2,+6.0,02:08:09,TEXT,ACK,B/U BATT TEST NEEDED,
33.00,1,10,2021-05-25 02:08:18,+26.46492,-82.01048,3284,100.2,156.0,+6.0,02:08:18,TEXT,HIDE,COM RADIO PANL OFFLINE,
33.00,1,10,2021-05-25 02:08:18,+26.46492,-82.01048,3284,100.2,156.0,+6.0,02:08:18,TEXT,SHOW,alertCOM XCEIVER OFFLI,
33.00,1,10,2021-05-25 02:08:18,+26.46492,-82.01048,3284,100.2,156.0,+6.0,02:08:18,AUDIO,PLAY,SYS_CAUTION,
33.00,1,10,2021-05-25 02:08:18,+26.46492,-82.01048,3284,100.2,156.0,+6.0,02:08:18,AUDIO,PLAY,SYS_CAUTION,
33.69,1,10,2021-05-25 02:08:19,+26.46460,-82.01032,3280,100.3,155.8,+6.0,02:08:18,TEXT,HIDE,XPNDR FAIL,
33.94,1,10,2021-05-25 02:08:19,+26.46450,-82.01027,3278,100.4,155.7,+6.0,02:08:19,TEXT,HIDE,ADS-B IN OFFLINE,
34.38,1,10,2021-05-25 02:08:20,+26.46428,-82.01016,3276,100.4,155.8,+6.0,02:08:19,TEXT,HIDE,COM XCEIVER OFFLINE,
52.50,1,10,2021-05-25 02:08:38,+26.45667,-82.00602,3237,98.1,154.3,+6.0,02:08:37,TEXT,HIDE,ROLL SERVO OFFLINE,
52.50,1,10,2021-05-25 02:08:38,+26.45667,-82.00602,3237,98.1,154.3,+6.0,02:08:37,TEXT,HIDE,PITCH SERVO OFFLINE,
54.31,1,10,2021-05-25 02:08:40,+26.45596,-82.00564,3233,98.0,154.5,+6.0,02:08:39,TEXT,HIDE,ACM FAULT,
54.31,1,10,2021-05-25 02:08:40,+26.45596,-82.00564,3233,98.0,154.5,+6.0,02:08:39,AUDIO,STOP,EMS_GENERAL,
113.50,2,10,2021-05-25 02:09:39,+26.43279,-81.99249,3145,93.8,151.8,+6.0,02:09:38,TEXT,ACK,B/U BATT TEST NEEDED,
4010.25,2,9,2021-05-25 03:14:17,+27.07486,-82.43223,1024,104.7,342.1,+5.8,03:14:35,AUDIO,PLAY,TFC,
4010.25,2,9,2021-05-25 03:14:17,+27.07486,-82.43223,1024,104.7,342.1,+5.8,03:14:35,AUDIO,PLAY,TFC,
4010.31,2,9,2021-05-25 03:14:18,+27.07497,-82.43227,1024,104.8,342.1,+5.8,03:14:35,AUDIO,STOP,TFC,
4060.06,2,9,2021-05-25 03:15:07,+27.07866,-82.45340,943,105.4,232.9,+5.8,03:15:25,AUDIO,PLAY,FLAPS_OVERSPEED,
4060.06,2,9,2021-05-25 03:15:07,+27.07866,-82.45340,943,105.4,232.9,+5.8,03:15:25,AUDIO,PLAY,FLAPS_OVERSPEED,
4061.94,2,9,2021-05-25 03:15:09,+27.07815,-82.45416,932,104.3,234.0,+5.8,03:15:27,AUDIO,STOP,FLAPS_OVERSPEED,
4191.88,1,9,2021-05-25 03:17:19,+27.06383,-82.44836,150,57.9,45.0,+5.8,03:17:37,AUDIO,PLAY,TFC,
4191.88,1,9,2021-05-25 03:17:19,+27.06383,-82.44836,150,57.9,45.0,+5.8,03:17:37,AUDIO,PLAY,TFC,
4191.94,1,9,2021-05-25 03:17:19,+27.06383,-82.44836,150,57.9,45.0,+5.8,03:17:37,AUDIO,STOP,TFC,
4202.12,1,9,2021-05-25 03:17:29,+27.06574,-82.44621,89,57.0,44.6,+5.8,03:17:47,AUDIO,PLAY,TFC,
4202.12,1,9,2021-05-25 03:17:29,+27.06574,-82.44621,89,57.0,44.6,+5.8,03:17:47,AUDIO,PLAY,TFC,
4202.19,1,9,2021-05-25 03:17:29,+27.06574,-82.44621,87,57.0,44.6,+5.8,03:17:47,AUDIO,STOP,TFC,
4396.19,1,9,2021-05-25 03:20:43,+27.06436,-82.45118,302,57.6,118.5,+5.8,03:21:01,AUDIO,PLAY,TFC,
4396.19,1,9,2021-05-25 03:20:43,+27.06436,-82.45118,302,57.6,118.5,+5.8,03:21:01,AUDIO,PLAY,TFC,
4396.31,1,9,2021-05-25 03:20:44,+27.06433,-82.45111,302,57.4,117.5,+5.8,03:21:01,AUDIO,STOP,TFC,
4402.88,1,9,2021-05-25 03:20:50,+27.06409,-82.44925,221,58.1,77.6,+5.8,03:21:08,AUDIO,PLAY,TFC,
4402.88,1,9,2021-05-25 03:20:50,+27.06409,-82.44925,221,58.1,77.6,+5.8,03:21:08,AUDIO,PLAY,TFC,
4402.94,1,9,2021-05-25 03:20:50,+27.06409,-82.44925,221,58.1,77.6,+5.8,03:21:08,AUDIO,STOP,TFC,
4436.56,1,9,2021-05-25 03:21:24,+27.06983,-82.44160,21,42.8,45.8,+5.8,03:21:41,AUDIO,PLAY,AOA_02_16,
4437.06,1,9,2021-05-25 03:21:24,+27.06986,-82.44157,21,42.4,45.8,+5.8,03:21:42,AUDIO,STOP,AOA_02_16,
4819.50,1,9,2021-05-25 03:27:47,+27.07802,-82.43848,32,0.0,178.5,+5.8,03:28:04,TEXT,SHOW,BATT VOLTS LOW,
4819.50,1,9,2021-05-25 03:27:47,+27.07802,-82.43848,32,0.0,178.5,+5.8,03:28:04,AUDIO,PLAY,EMS_VOLTAGE,
4819.50,1,9,2021-05-25 03:27:47,+27.07802,-82.43848,32,0.0,178.5,+5.8,03:28:04,AUDIO,PLAY,EMS_VOLTAGE,
4820.50,1,9,2021-05-25 03:27:48,+27.07802,-82.43848,31,0.1,178.5,+5.8,03:28:05,TEXT,SHOW,OIL PRES LOW,
4820.50,1,9,2021-05-25 03:27:48,+27.07802,-82.43848,31,0.1,178.5,+5.8,03:28:05,AUDIO,PLAY,EMS_OIL_PRES,
4820.50,1,9,2021-05-25 03:27:48,+27.07802,-82.43848,31,0.1,178.5,+5.8,03:28:05,AUDIO,PLAY,EMS_OIL_PRES,
4828.50,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:13,TEXT,HIDE,BATT VOLTS LOW,
4828.50,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:13,AUDIO,STOP,EMS_VOLTAGE,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,TEXT,SHOW,alertROLL SERVO OFFLIN,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_MESSAGE,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,TEXT,SHOW,alertPITCH SERVO OFFLI,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_MESSAGE,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_MESSAGE,
4829.06,1,9,2021-05-25 03:27:56,+27.07802,-82.43847,37,0.0,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_MESSAGE,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,TEXT,SHOW,BATT VOLTS LOW,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,AUDIO,PLAY,EMS_VOLTAGE,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,TEXT,SHOW,alertCOM RADIO PANL OF,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_CAUTION,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,AUDIO,PLAY,EMS_VOLTAGE,
4829.31,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,37,0.1,178.5,+5.8,03:28:14,AUDIO,PLAY,SYS_CAUTION,
4830.06,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,TEXT,SHOW,BATT LOW,
4830.06,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,AUDIO,PLAY,EMS_GENERAL,
4830.06,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,AUDIO,PLAY,EMS_GENERAL,
4830.12,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,TEXT,SHOW,ACM FAULT,
4830.12,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,AUDIO,PLAY,EMS_GENERAL,
4830.12,1,9,2021-05-25 03:27:57,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,AUDIO,PLAY,EMS_GENERAL,
4830.75,1,9,2021-05-25 03:27:58,+27.07802,-82.43847,38,0.0,178.5,+5.8,03:28:15,TEXT,SHOW,alertXPNDR FAIL,
4830.75,1,9,2021-05-25 03:27:58,+27.07802,-82.43847,38,0.0,178.5,+5.8,
0.31,0,0,,,,,,,+0.0,12:31:54,AUDIO,PLAY,BOOT,
0.31,0,0,,,,,,,+0.0,12:31:54,AUDIO,PLAY,BOOT,
0.56,0,0,,,,,,,+0.0,12:31:54,TEXT,SHOW,alertB/U BATT TEST NEE,
0.56,0,0,,,,,,,+0.0,12:31:54,TEXT,SHOW,alertMAINT LOG ITEM EX,
1.06,0,0,,,,,,,+0.0,12:31:55,TEXT,SHOW,alertACM OFFLINE,
2.00,0,0,,,,,,,+0.0,12:31:55,TEXT,HIDE,ACM OFFLINE,
10.62,1,7,2021-05-25 12:32:04,+27.07804,-82.43848,49,0.0,272.9,+5.8,12:32:04,TEXT,SHOW,alertCOM RADIO PANL OF,
10.62,1,7,2021-05-25 12:32:04,+27.07804,-82.43848,49,0.0,272.9,+5.8,12:32:04,AUDIO,PLAY,SYS_CAUTION,
10.62,1,7,2021-05-25 12:32:04,+27.07804,-82.43848,49,0.0,272.9,+5.8,12:32:04,AUDIO,PLAY,SYS_CAUTION,
12.06,1,7,2021-05-25 12:32:06,+27.07804,-82.43848,49,0.1,272.9,+5.8,12:32:05,TEXT,HIDE,COM RADIO PANL OFFLINE,
12.06,1,7,2021-05-25 12:32:06,+27.07804,-82.43848,49,0.1,272.9,+5.8,12:32:05,TEXT,SHOW,alertCOM XCEIVER OFFLI,
12.06,1,7,2021-05-25 12:32:06,+27.07804,-82.43848,49,0.1,272.9,+5.8,12:32:05,AUDIO,PLAY,SYS_CAUTION,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,TEXT,SHOW,OIL PRES LOW,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,AUDIO,PLAY,EMS_OIL_PRES,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,TEXT,SHOW,BATT VOLTS LOW,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,AUDIO,PLAY,EMS_VOLTAGE,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,AUDIO,PLAY,EMS_OIL_PRES,
12.69,1,7,2021-05-25 12:32:06,+27.07804,-82.43847,49,0.0,272.9,+5.8,12:32:06,AUDIO,PLAY,EMS_VOLTAGE,
13.38,1,7,2021-05-25 12:32:07,+27.07804,-82.43847,48,0.1,272.9,+5.8,12:32:06,TEXT,HIDE,COM XCEIVER OFFLINE,
13.56,1,7,2021-05-25 12:32:07,+27.07804,-82.43847,48,0.1,272.9,+5.8,12:32:07,TEXT,HIDE,OIL PRES LOW,
13.56,1,7,2021-05-25 12:32:07,+27.07804,-82.43847,48,0.1,272.9,+5.8,12:32:07,AUDIO,STOP,EMS_OIL_PRES,
22.62,1,7,2021-05-25 12:32:16,+27.07805,-82.43847,47,0.0,272.9,+5.8,12:32:16,TEXT,HIDE,BATT VOLTS LOW,
22.62,1,7,2021-05-25 12:32:16,+27.07805,-82.43847,47,0.0,272.9,+5.8,12:32:16,AUDIO,STOP,EMS_VOLTAGE,
191.75,2,8,2021-05-25 12:35:05,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,TEXT,SHOW,BATT VOLTS LOW,
191.75,2,8,2021-05-25 12:35:05,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,EMS_VOLTAGE,
191.75,2,8,2021-05-25 12:35:05,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,EMS_VOLTAGE,
192.25,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,TEXT,SHOW,OIL PRES LOW,
192.25,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,EMS_OIL_PRES,
192.25,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,13,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,EMS_OIL_PRES,
192.38,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:05,TEXT,SHOW,alertCOM RADIO PANL OF,
192.38,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,SYS_CAUTION,
192.38,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:05,AUDIO,PLAY,SYS_CAUTION,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,TEXT,SHOW,alertROLL SERVO OFFLIN,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,AUDIO,PLAY,SYS_MESSAGE,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,TEXT,SHOW,alertPITCH SERVO OFFLI,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,AUDIO,PLAY,SYS_MESSAGE,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,AUDIO,PLAY,SYS_MESSAGE,
192.44,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.0,271.0,+5.8,12:35:06,AUDIO,PLAY,SYS_MESSAGE,
192.81,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,TEXT,SHOW,BATT LOW,
192.81,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,AUDIO,PLAY,EMS_GENERAL,
192.81,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,AUDIO,PLAY,EMS_GENERAL,
192.88,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,TEXT,SHOW,ACM FAULT,
192.88,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,AUDIO,PLAY,EMS_GENERAL,
192.88,2,8,2021-05-25 12:35:06,+27.07771,-82.43635,11,0.1,271.0,+5.8,12:35:06,AUDIO,PLAY,EMS_GENERAL,
193.75,2,8,2021-05-25 12:35:07,+27.07771,-82.43634,12,0.0,271.0,+5.8,12:35:07,TEXT,SHOW,alertXPNDR FAIL,
193.75,2,8,2021-05-25 12:35:07,+27.07771,-82.43634,12,0.0,271.0,+5.8,12:35:07,AUDIO,PLAY,SYS_MESSAGE,
193.75,2,8,2021-05-25 12:35:07,+27.07771,-82.43634,12,0.0,271.0,+5.8,12:35:07,AUDIO,PLAY,SYS_MESSAGE,
221.19,2,8,2021-05-25 12:35:35,+27.07772,-82.43633,18,0.0,271.0,+5.8,12:35:34,TEXT,SHOW,alertADS-B IN OFFLINE,
221.19,2,8,2021-05-25 12:35:35,+27.07772,-82.43633,18,0.0,271.0,+5.8,12:35:34,AUDIO,PLAY,SYS_CAUTION,
221.19,2,8,2021-05-25 12:35:35,+27.07772,-82.43633,18,
0.50,1,9,2021-05-25 12:54:50,+27.07767,-82.43616,29,0.0,329.1,+5.8,12:54:50,AUDIO,PLAY,BOOT,
0.50,1,9,2021-05-25 12:54:50,+27.07767,-82.43616,29,0.0,329.1,+5.8,12:54:50,AUDIO,PLAY,BOOT,
1.69,1,9,2021-05-25 12:54:51,+27.07767,-82.43616,30,0.0,329.1,+5.8,12:54:51,TEXT,SHOW,alertB/U BATT UNAVAIL,
1.69,1,9,2021-05-25 12:54:51,+27.07767,-82.43616,30,0.0,329.1,+5.8,12:54:51,TEXT,SHOW,alertB/U BATT TEST NEE,
1.69,1,9,2021-05-25 12:54:51,+27.07767,-82.43616,30,0.0,329.1,+5.8,12:54:51,TEXT,SHOW,alertMAINT LOG ITEM EX,
2.31,1,9,2021-05-25 12:54:52,+27.07767,-82.43616,29,0.0,329.1,+5.8,12:54:52,TEXT,HIDE,B/U BATT UNAVAIL,
29.56,1,10,2021-05-25 12:55:19,+27.07768,-82.43618,31,0.0,329.1,+5.8,12:55:19,TEXT,SHOW,alertCOM RADIO PANL OF,
29.56,1,10,2021-05-25 12:55:19,+27.07768,-82.43618,31,0.0,329.1,+5.8,12:55:19,AUDIO,PLAY,SYS_CAUTION,
29.56,1,10,2021-05-25 12:55:19,+27.07768,-82.43618,31,0.0,329.1,+5.8,12:55:19,AUDIO,PLAY,SYS_CAUTION,
30.88,1,10,2021-05-25 12:55:21,+27.07768,-82.43617,31,0.0,329.1,+5.8,12:55:20,TEXT,HIDE,COM RADIO PANL OFFLINE,
30.88,1,10,2021-05-25 12:55:21,+27.07768,-82.43617,31,0.0,329.1,+5.8,12:55:20,TEXT,SHOW,alertCOM XCEIVER OFFLI,
30.88,1,10,2021-05-25 12:55:21,+27.07768,-82.43617,31,0.0,329.1,+5.8,12:55:20,AUDIO,PLAY,SYS_CAUTION,
31.94,1,10,2021-05-25 12:55:22,+27.07768,-82.43617,32,0.0,329.1,+5.8,12:55:21,TEXT,SHOW,BATT VOLTS LOW,
31.94,1,10,2021-05-25 12:55:22,+27.07768,-82.43617,32,0.0,329.1,+5.8,12:55:21,AUDIO,PLAY,EMS_VOLTAGE,
31.94,1,10,2021-05-25 12:55:22,+27.07768,-82.43617,32,0.0,329.1,+5.8,12:55:21,AUDIO,PLAY,EMS_VOLTAGE,
32.31,1,10,2021-05-25 12:55:22,+27.07768,-82.43617,32,0.0,329.1,+5.8,12:55:22,TEXT,HIDE,COM XCEIVER OFFLINE,
92.50,1,10,2021-05-25 12:56:22,+27.07769,-82.43621,34,1.1,303.4,+5.8,12:56:22,TEXT,HIDE,BATT VOLTS LOW,
92.50,1,10,2021-05-25 12:56:22,+27.07769,-82.43621,34,1.1,303.4,+5.8,12:56:22,AUDIO,STOP,EMS_VOLTAGE,
110.50,1,10,2021-05-25 12:56:40,+27.07745,-82.43639,35,5.8,219.2,+5.8,12:56:40,TEXT,SHOW,BATT VOLTS LOW,
110.50,1,10,2021-05-25 12:56:40,+27.07745,-82.43639,35,5.8,219.2,+5.8,12:56:40,AUDIO,PLAY,EMS_VOLTAGE,
110.50,1,10,2021-05-25 12:56:40,+27.07745,-82.43639,35,5.8,219.2,+5.8,12:56:40,AUDIO,PLAY,EMS_VOLTAGE,
121.69,1,10,2021-05-25 12:56:51,+27.07731,-82.43674,38,7.2,268.8,+5.8,12:56:51,TEXT,ACK,BATT VOLTS LOW,
121.69,1,10,2021-05-25 12:56:51,+27.07731,-82.43674,38,7.2,268.8,+5.8,12:56:51,TEXT,ACK,MAINT LOG ITEM EXPIRED,
121.69,1,10,2021-05-25 12:56:51,+27.07731,-82.43674,38,7.2,268.8,+5.8,12:56:51,TEXT,ACK,B/U BATT TEST NEEDED,
122.69,1,10,2021-05-25 12:56:52,+27.07731,-82.43678,38,7.1,269.9,+5.8,12:56:52,TEXT,ACK,BATT VOLTS LOW,
122.69,1,10,2021-05-25 12:56:52,+27.07731,-82.43678,38,7.1,269.9,+5.8,12:56:52,TEXT,ACK,MAINT LOG ITEM EXPIRED,
122.69,1,10,2021-05-25 12:56:52,+27.07731,-82.43678,38,7.1,269.9,+5.8,12:56:52,TEXT,ACK,B/U BATT TEST NEEDED,
271.50,1,10,2021-05-25 12:59:21,+27.07378,-82.43973,36,0.9,48.1,+5.8,12:59:21,TEXT,HIDE,BATT VOLTS LOW,
271.50,1,10,2021-05-25 12:59:21,+27.07378,-82.43973,36,0.9,48.1,+5.8,12:59:21,AUDIO,STOP,EMS_VOLTAGE,
278.50,1,10,2021-05-25 12:59:28,+27.07380,-82.43968,35,0.9,84.9,+5.8,12:59:28,TEXT,SHOW,BATT VOLTS LOW,
278.50,1,10,2021-05-25 12:59:28,+27.07380,-82.43968,35,0.9,84.9,+5.8,12:59:28,AUDIO,PLAY,EMS_VOLTAGE,
278.50,1,10,2021-05-25 12:59:28,+27.07380,-82.43968,35,0.9,84.9,+5.8,12:59:28,AUDIO,PLAY,EMS_VOLTAGE,
279.50,1,10,2021-05-25 12:59:29,+27.07380,-82.43967,35,1.1,85.4,+5.8,12:59:29,TEXT,HIDE,BATT VOLTS LOW,
279.50,1,10,2021-05-25 12:59:29,+27.07380,-82.43967,35,1.1,85.4,+5.8,12:59:29,AUDIO,STOP,EMS_VOLTAGE,
494.81,1,10,2021-05-25 13:03:04,+27.07176,-82.44073,24,4.4,225.0,+5.8,13:03:04,TEXT,SHOW,BATT VOLTS LOW,
494.81,1,10,2021-05-25 13:03:04,+27.07176,-82.44073,24,4.4,225.0,+5.8,13:03:04,AUDIO,PLAY,EMS_VOLTAGE,
494.81,1,10,2021-05-25 13:03:04,+27.07176,-82.44073,24,4.4,225.0,+5.8,13:03:04,AUDIO,PLAY,EMS_VOLTAGE,
645.81,1,10,2021-05-25 13:05:35,+27.07159,-82.44093,20,5.1,226.5,+5.8,13:05:35,TEXT,HIDE,BATT VOLTS LOW,
